OrderID,OrderDate,Region,Category,Sales,Profit,CustomerID,Year,Month
ORD7496,2022-05-24,Europe,Technology,134.6,-21.02,CUST870,2022,May
ORD1555,2023-12-30,Asia,Office Supplies,318.55,-95.29,CUST871,2023,December
ORD3120,2023-01-08,Asia,Technology,310.93,26.68,CUST871,2023,January
ORD5671,2022-02-28,USA,Furniture,428.09,56.62,CUST381,2022,February
ORD1550,2022-10-06,USA,Office Supplies,428.4,100.95,CUST762,2022,October
ORD2259,2023-07-02,USA,Furniture,429.21,66.8,CUST423,2023,July
ORD8232,2023-03-12,USA,Technology,429.41,-22.98,CUST665,2023,March
ORD5470,2022-01-03,Europe,Office Supplies,295.47,-8.23,CUST872,2022,January
ORD5678,2023-09-11,Asia,Office Supplies,244.02,70.2,CUST872,2023,September
ORD6363,2023-11-05,Unknown,Technology,325.23,-14.11,CUST872,2023,November
ORD6691,2022-09-02,Asia,Office Supplies,99.6,-16.54,CUST872,2022,September
ORD6722,2022-07-01,Europe,Office Supplies,354.26,84.09,CUST872,2022,July
ORD3022,2022-08-06,USA,Furniture,430.24,26.29,CUST775,2022,August
ORD2686,2022-01-29,Europe,Technology,103.3,30.86,CUST873,2022,January
ORD3471,2023-06-30,Asia,Technology,13.71,0.56,CUST873,2023,June
ORD3656,2023-03-25,Europe,Technology,492.78,-101.85,CUST873,2023,March
ORD7416,2023-10-20,Europe,Furniture,194.37,48.92,CUST873,2023,October
ORD8348,2022-03-12,Europe,Technology,273.44,-58.76,CUST873,2022,March
ORD1221,2022-02-22,Asia,Technology,440.48,-35.41,CUST874,2022,February
ORD1787,2023-12-05,Asia,Furniture,75.97,22.14,CUST874,2023,December
ORD2164,2022-01-25,Asia,Office Supplies,53.94,1.79,CUST874,2022,January
ORD2541,2022-01-20,Asia,Technology,120.83,-2.09,CUST874,2022,January
ORD3754,2023-12-11,Europe,Office Supplies,257.65,26.43,CUST874,2023,December
ORD5161,2023-05-24,USA,Technology,430.49,-31.77,CUST950,2023,May
ORD6402,2023-10-17,Asia,Office Supplies,371.59,31.8,CUST874,2023,October
ORD6253,2022-05-17,USA,Office Supplies,430.72,102.17,CUST843,2022,May
ORD2060,2023-09-15,Europe,Furniture,61.75,-7.22,CUST875,2023,September
ORD2271,2023-06-16,Asia,Office Supplies,322.27,54.15,CUST875,2023,June
ORD2472,2022-10-01,Europe,Technology,407.64,25.25,CUST875,2022,October
ORD4154,2023-04-27,Europe,Office Supplies,114.22,13.35,CUST875,2023,April
ORD4270,2023-11-18,Asia,Furniture,172.31,19.71,CUST875,2023,November
ORD6782,2023-09-14,USA,Technology,430.87,-92.37,CUST891,2023,September
ORD5615,2022-07-26,USA,Office Supplies,430.99,4.06,CUST214,2022,July
ORD7937,2022-12-03,Europe,Technology,219.09,-19.2,CUST875,2022,December
ORD1323,2022-12-31,Asia,Technology,119.9,2.27,CUST876,2022,December
ORD1652,2023-05-20,Europe,Technology,22.68,-4.61,CUST876,2023,May
ORD5302,2022-07-27,USA,Office Supplies,431.1,52.23,CUST769,2022,July
ORD6410,2023-12-10,USA,Furniture,431.12,31.14,CUST890,2023,December
ORD3034,2022-10-14,Unknown,Technology,123.32,-16.03,CUST876,2022,October
ORD4408,2023-12-09,Unknown,Technology,345.11,28.6,CUST876,2023,December
ORD4444,2023-04-28,Asia,Furniture,221.33,-44.76,CUST876,2023,April
ORD4576,2022-10-17,Asia,Furniture,364.65,-103.7,CUST876,2022,October
ORD5856,2023-10-13,Asia,Office Supplies,345.01,99.36,CUST876,2023,October
ORD1805,2023-02-05,USA,Office Supplies,431.42,-11.32,CUST119,2023,February
ORD6233,2023-07-24,Asia,Furniture,103.27,22.06,CUST876,2023,July
ORD5104,2023-05-26,USA,Furniture,431.69,-52.84,CUST609,2023,May
ORD8889,2022-02-08,USA,Technology,432.08,-53.06,CUST690,2022,February
ORD6768,2023-02-12,Asia,Furniture,460.62,-123.49,CUST876,2023,February
ORD6912,2023-03-16,Europe,Technology,45.5,-1.88,CUST876,2023,March
ORD7264,2023-03-15,Europe,Furniture,253.21,39.12,CUST876,2023,March
ORD2671,2022-01-22,Europe,Technology,126.62,25.47,CUST877,2022,January
ORD6420,2023-03-24,USA,Furniture,433.17,-91.75,CUST951,2023,March
ORD3691,2023-01-16,USA,Office Supplies,433.36,-124.34,CUST102,2023,January
ORD4644,2023-04-11,Europe,Technology,370.12,79.37,CUST877,2023,April
ORD4725,2023-10-11,Europe,Furniture,174.28,39.92,CUST877,2023,October
ORD7089,2023-06-25,Asia,Technology,438.4,-18.55,CUST877,2023,June
ORD7729,2022-07-12,Asia,Technology,104.76,-18.59,CUST877,2022,July
ORD7826,2022-02-27,Asia,Technology,42.61,6.81,CUST877,2022,February
ORD7864,2023-05-30,Asia,Technology,217.33,-29.76,CUST877,2023,May
ORD1705,2023-05-17,Europe,Furniture,191.86,-51.98,CUST878,2023,May
ORD3913,2023-09-20,USA,Office Supplies,433.36,53.33,CUST801,2023,September
ORD2466,2022-11-07,Europe,Technology,168.49,-44.5,CUST878,2022,November
ORD5879,2022-03-16,USA,Furniture,433.72,-45.83,CUST876,2022,March
ORD3665,2022-08-19,Asia,Technology,133.2,-21.34,CUST878,2022,August
ORD4258,2023-08-25,Asia,Office Supplies,212.96,7.5,CUST878,2023,August
ORD8186,2022-08-30,USA,Office Supplies,434.17,-43.14,CUST287,2022,August
ORD6588,2022-11-29,Asia,Office Supplies,396.23,65.19,CUST878,2022,November
ORD4388,2023-10-28,Asia,Office Supplies,270.94,-13.91,CUST879,2023,October
ORD5497,2022-02-21,Asia,Office Supplies,253.52,8.73,CUST879,2022,February
ORD8254,2022-01-05,Asia,Office Supplies,479.36,141.99,CUST879,2022,January
ORD4915,2022-11-29,USA,Furniture,434.52,-62.7,CUST974,2022,November
ORD2317,2023-01-13,Asia,Office Supplies,42.05,10.61,CUST880,2023,January
ORD4381,2023-03-10,USA,Technology,434.62,47.66,CUST496,2023,March
ORD2864,2022-12-18,Europe,Technology,87.38,-17.47,CUST880,2022,December
ORD7594,2023-12-19,USA,Furniture,434.62,-44.71,CUST596,2023,December
ORD4026,2022-12-04,Europe,Furniture,486.6,-111.91,CUST880,2022,December
ORD4297,2022-03-25,Europe,Office Supplies,417.45,79.89,CUST880,2022,March
ORD4095,2023-03-02,USA,Office Supplies,434.97,110.18,CUST199,2023,March
ORD8594,2023-12-29,USA,Furniture,435.19,121.24,CUST602,2023,December
ORD5817,2022-09-10,Europe,Office Supplies,333.51,21.42,CUST880,2022,September
ORD6513,2023-12-27,Asia,Technology,235.34,-69.01,CUST880,2023,December
ORD6906,2023-09-19,Asia,Furniture,330.96,62.14,CUST880,2023,September
ORD8309,2022-08-25,Asia,Office Supplies,107.61,3.66,CUST880,2022,August
ORD8383,2023-03-05,Unknown,Technology,348.87,-0.59,CUST880,2023,March
ORD2101,2023-07-04,Asia,Office Supplies,378.04,-69.05,CUST881,2023,July
ORD2456,2023-05-31,Europe,Furniture,27.79,0.99,CUST881,2023,May
ORD4567,2023-01-19,Europe,Technology,8.99,1.59,CUST881,2023,January
ORD5755,2022-08-27,USA,Office Supplies,435.42,-102.46,CUST579,2022,August
ORD5798,2022-09-21,USA,Technology,435.66,-89.03,CUST775,2022,September
ORD2303,2022-01-29,Europe,Technology,118.51,15.85,CUST882,2022,January
ORD3228,2023-07-08,Asia,Furniture,200.67,56.74,CUST882,2023,July
ORD3014,2022-12-24,USA,Technology,435.81,-65.03,CUST742,2022,December
ORD6785,2023-11-05,USA,Furniture,436.06,-8.57,CUST583,2023,November
ORD3927,2023-03-12,USA,Technology,436.44,41.0,CUST716,2023,March
ORD5907,2022-10-23,USA,Technology,436.51,97.81,CUST318,2022,October
ORD8637,2022-03-23,Europe,Office Supplies,130.57,21.4,CUST882,2022,March
ORD2831,2023-01-18,USA,Technology,436.6,38.74,CUST545,2023,January
ORD1396,2022-05-23,Europe,Office Supplies,125.67,-14.02,CUST883,2022,May
ORD8389,2023-08-11,USA,Technology,437.07,-94.14,CUST120,2023,August
ORD4244,2023-07-12,USA,Furniture,437.92,-36.84,CUST306,2023,July
ORD2410,2022-07-19,USA,Office Supplies,437.99,67.05,CUST767,2022,July
ORD4453,2023-10-26,Asia,Office Supplies,270.59,61.73,CUST883,2023,October
ORD1651,2022-07-09,Europe,Furniture,365.98,-83.58,CUST884,2022,July
ORD1811,2023-03-26,Asia,Office Supplies,416.57,-83.43,CUST884,2023,March
ORD7818,2022-03-22,Asia,Office Supplies,396.81,-10.98,CUST884,2022,March
ORD6022,2023-03-15,USA,Furniture,438.11,39.09,CUST165,2023,March
ORD1024,2022-07-11,Asia,Office Supplies,125.61,-15.81,CUST885,2022,July
ORD4346,2023-11-03,Unknown,Office Supplies,296.47,41.59,CUST885,2023,November
ORD6150,2023-09-16,Asia,Office Supplies,99.1,-10.79,CUST885,2023,September
ORD6566,2023-05-18,Asia,Office Supplies,448.56,-116.37,CUST885,2023,May
ORD6877,2022-01-29,Europe,Technology,117.6,25.44,CUST885,2022,January
ORD8650,2022-09-12,Asia,Technology,141.22,20.67,CUST885,2022,September
ORD8675,2022-08-05,USA,Furniture,438.28,67.73,CUST615,2022,August
ORD3584,2023-02-18,Asia,Furniture,49.6,9.71,CUST886,2023,February
ORD7643,2022-11-02,USA,Technology,438.61,123.47,CUST390,2022,November
ORD8477,2022-08-19,Asia,Furniture,430.38,28.47,CUST886,2022,August
ORD1293,2022-08-15,Europe,Furniture,334.99,-21.61,CUST887,2022,August
ORD4355,2022-07-15,Europe,Office Supplies,346.29,-79.56,CUST887,2022,July
ORD4689,2023-12-30,Asia,Technology,49.55,-5.54,CUST887,2023,December
ORD4768,2023-09-06,Asia,Furniture,76.11,14.83,CUST887,2023,September
ORD4133,2023-11-26,USA,Office Supplies,438.82,-47.13,CUST256,2023,November
ORD5237,2022-01-12,Europe,Furniture,488.55,-88.26,CUST887,2022,January
ORD6127,2022-11-11,Europe,Office Supplies,14.62,-1.87,CUST887,2022,November
ORD6681,2022-10-15,Asia,Technology,125.15,-5.68,CUST887,2022,October
ORD5974,2022-10-23,USA,Office Supplies,439.05,-125.37,CUST593,2022,October
ORD8044,2023-10-23,Europe,Office Supplies,257.56,-54.15,CUST887,2023,October
ORD8183,2023-01-25,USA,Office Supplies,439.35,-0.43,CUST708,2023,January
ORD8832,2022-02-18,Asia,Technology,321.09,-75.28,CUST887,2022,February
ORD3716,2023-06-20,Europe,Furniture,225.18,-49.68,CUST888,2023,June
ORD3852,2023-03-21,Europe,Furniture,359.68,-81.88,CUST888,2023,March
ORD7612,2022-08-10,Asia,Technology,331.35,-22.11,CUST888,2022,August
ORD8162,2023-03-14,Asia,Furniture,474.21,126.31,CUST888,2023,March
ORD8466,2022-01-07,Europe,Technology,74.95,-12.41,CUST888,2022,January
ORD8765,2022-03-07,Europe,Office Supplies,81.1,-3.18,CUST888,2022,March
ORD8861,2023-01-10,Unknown,Technology,294.7,-54.08,CUST888,2023,January
ORD1693,2022-01-08,Asia,Technology,477.3,46.67,CUST889,2022,January
ORD3539,2022-12-16,USA,Office Supplies,439.45,130.28,CUST381,2022,December
ORD5377,2023-02-13,USA,Office Supplies,440.57,-25.0,CUST592,2023,February
ORD5577,2022-05-17,USA,Technology,440.91,-27.59,CUST654,2022,May
ORD4121,2022-11-30,Asia,Technology,286.34,12.47,CUST889,2022,November
ORD4183,2023-02-10,Europe,Office Supplies,73.56,-12.99,CUST889,2023,February
ORD4411,2022-03-18,Asia,Furniture,344.01,-10.91,CUST889,2022,March
ORD6161,2023-04-16,USA,Office Supplies,440.91,-19.82,CUST113,2023,April
ORD3276,2023-11-01,USA,Office Supplies,441.2,81.66,CUST603,2023,November
ORD7580,2023-09-03,Europe,Technology,68.15,-15.05,CUST889,2023,September
ORD1128,2023-07-01,Europe,Furniture,307.61,11.82,CUST890,2023,July
ORD1315,2023-11-19,Europe,Furniture,111.49,26.41,CUST890,2023,November
ORD2946,2022-12-27,Asia,Furniture,359.79,76.87,CUST890,2022,December
ORD4386,2022-03-16,Europe,Furniture,216.98,-57.49,CUST890,2022,March
ORD4432,2023-05-12,Europe,Office Supplies,142.59,10.28,CUST890,2023,May
ORD4559,2022-09-14,Asia,Office Supplies,9.89,1.25,CUST890,2022,September
ORD7646,2023-09-17,USA,Furniture,441.29,-3.65,CUST822,2023,September
ORD4817,2022-02-14,USA,Office Supplies,441.76,-16.83,CUST185,2022,February
ORD3117,2022-05-21,USA,Office Supplies,442.16,35.24,CUST483,2022,May
ORD7962,2022-12-04,Asia,Furniture,53.05,-10.56,CUST890,2022,December
ORD1988,2023-11-21,Europe,Office Supplies,374.33,53.97,CUST891,2023,November
ORD2004,2022-04-05,USA,Furniture,442.17,28.12,CUST921,2022,April
ORD8596,2022-07-15,USA,Technology,442.52,39.78,CUST313,2022,July
ORD4860,2023-04-06,USA,Office Supplies,442.58,122.94,CUST438,2023,April
ORD4257,2022-10-28,Europe,Technology,307.19,-28.38,CUST891,2022,October
ORD5599,2022-01-17,USA,Furniture,442.7,103.05,CUST994,2022,January
ORD8179,2023-07-10,USA,Office Supplies,442.77,-4.55,CUST898,2023,July
ORD6839,2022-12-21,Asia,Office Supplies,252.84,48.98,CUST891,2022,December
ORD2315,2023-11-08,Europe,Office Supplies,14.27,1.95,CUST892,2023,November
ORD6217,2022-07-03,USA,Furniture,442.94,-6.67,CUST392,2022,July
ORD5616,2023-06-25,Asia,Technology,468.1,40.81,CUST892,2023,June
ORD6459,2022-10-11,Asia,Furniture,56.12,10.7,CUST892,2022,October
ORD7882,2022-05-06,Asia,Technology,139.46,40.39,CUST892,2022,May
ORD4150,2022-07-20,USA,Furniture,442.99,98.47,CUST414,2022,July
ORD8134,2022-05-12,Asia,Technology,396.36,89.42,CUST892,2022,May
ORD8419,2023-12-29,Europe,Technology,47.43,-3.24,CUST892,2023,December
ORD8973,2023-09-01,Unknown,Office Supplies,217.78,-53.92,CUST892,2023,September
ORD2917,2022-11-14,Europe,Technology,288.08,19.08,CUST893,2022,November
ORD1394,2023-10-16,USA,Office Supplies,443.07,-63.8,CUST448,2023,October
ORD4282,2022-11-28,Europe,Office Supplies,489.09,-136.21,CUST893,2022,November
ORD6072,2023-05-01,Unknown,Office Supplies,168.89,7.18,CUST893,2023,May
ORD7588,2022-04-05,Asia,Office Supplies,349.18,-51.97,CUST893,2022,April
ORD8661,2023-02-16,USA,Technology,443.48,11.24,CUST982,2023,February
ORD6125,2023-11-17,Europe,Office Supplies,14.08,0.52,CUST894,2023,November
ORD6642,2022-08-09,USA,Office Supplies,443.52,120.22,CUST742,2022,August
ORD7870,2023-09-09,Asia,Furniture,92.66,3.34,CUST894,2023,September
ORD4878,2023-11-17,Europe,Furniture,404.53,110.44,CUST895,2023,November
ORD6006,2022-07-09,Europe,Office Supplies,141.44,13.58,CUST895,2022,July
ORD2508,2023-01-15,Asia,Furniture,307.34,-35.07,CUST896,2023,January
ORD3481,2023-02-01,Asia,Furniture,299.44,-30.3,CUST896,2023,February
ORD6173,2022-09-22,Asia,Technology,384.29,-7.32,CUST896,2022,September
ORD1263,2022-09-20,Europe,Office Supplies,81.99,7.2,CUST897,2022,September
ORD6514,2023-05-19,USA,Furniture,443.97,-63.55,CUST113,2023,May
ORD3500,2023-12-27,Europe,Furniture,219.52,-25.18,CUST897,2023,December
ORD3728,2022-03-17,Europe,Technology,118.89,32.89,CUST897,2022,March
ORD4140,2022-02-04,Europe,Office Supplies,336.55,-82.66,CUST897,2022,February
ORD6325,2022-07-11,Europe,Office Supplies,397.54,-36.57,CUST897,2022,July
ORD6686,2022-11-12,USA,Technology,444.06,-30.25,CUST552,2022,November
ORD7457,2023-03-10,USA,Furniture,444.1,-111.36,CUST104,2023,March
ORD8073,2022-10-05,Asia,Furniture,117.21,-14.06,CUST897,2022,October
ORD8925,2023-05-24,USA,Technology,444.77,22.45,CUST109,2023,May
ORD8704,2023-05-01,Europe,Furniture,481.47,-45.35,CUST897,2023,May
ORD3206,2023-10-12,USA,Furniture,445.17,49.62,CUST752,2023,October
ORD2778,2023-12-30,Asia,Office Supplies,335.43,-54.19,CUST898,2023,December
ORD4038,2022-03-07,Asia,Furniture,275.27,52.23,CUST898,2022,March
ORD5327,2022-10-10,Asia,Office Supplies,150.4,-30.69,CUST898,2022,October
ORD4218,2022-07-09,USA,Technology,445.22,-104.66,CUST217,2022,July
ORD8753,2023-04-18,Asia,Furniture,498.99,52.67,CUST898,2023,April
ORD4455,2023-06-04,USA,Furniture,445.35,-112.29,CUST529,2023,June
ORD1699,2023-11-29,USA,Office Supplies,445.53,92.92,CUST359,2023,November
ORD4857,2022-10-28,Europe,Technology,462.79,115.32,CUST899,2022,October
ORD8455,2023-02-07,Unknown,Furniture,76.77,-15.14,CUST899,2023,February
ORD4691,2022-06-24,USA,Technology,445.53,34.12,CUST906,2022,June
ORD4018,2022-08-06,Asia,Technology,84.49,20.78,CUST900,2022,August
ORD8409,2023-07-15,USA,Furniture,446.41,-114.26,CUST794,2023,July
ORD8066,2023-11-05,USA,Office Supplies,446.46,102.59,CUST828,2023,November
ORD1102,2023-10-10,Asia,Office Supplies,158.12,19.51,CUST901,2023,October
ORD2185,2023-12-02,Europe,Furniture,174.56,-7.84,CUST901,2023,December
ORD3895,2023-10-12,Asia,Furniture,460.05,-117.66,CUST901,2023,October
ORD5858,2023-11-26,Asia,Technology,388.08,99.41,CUST901,2023,November
ORD6825,2023-07-10,Asia,Office Supplies,463.96,15.32,CUST901,2023,July
ORD8206,2022-01-25,Asia,Furniture,111.75,20.86,CUST901,2022,January
ORD8815,2023-01-31,Europe,Technology,190.35,-50.51,CUST901,2023,January
ORD7854,2023-07-01,USA,Technology,446.84,-86.25,CUST678,2023,July
ORD1499,2023-01-15,Europe,Furniture,439.72,-34.99,CUST902,2023,January
ORD2933,2023-02-28,Asia,Technology,416.7,40.78,CUST902,2023,February
ORD3956,2022-09-16,Asia,Technology,498.05,31.34,CUST902,2022,September
ORD4499,2022-03-23,USA,Office Supplies,447.2,68.51,CUST312,2022,March
ORD8255,2023-02-14,USA,Office Supplies,447.29,-36.15,CUST750,2023,February
ORD1715,2022-09-13,USA,Office Supplies,447.48,0.73,CUST808,2022,September
ORD7521,2022-06-01,Unknown,Furniture,227.27,29.37,CUST902,2022,June
ORD7571,2022-07-28,Europe,Technology,227.98,-45.93,CUST902,2022,July
ORD7710,2022-04-23,Europe,Furniture,125.03,32.44,CUST902,2022,April
ORD7919,2022-06-25,Europe,Furniture,248.14,-47.05,CUST902,2022,June
ORD3248,2022-08-18,USA,Technology,447.76,116.09,CUST553,2022,August
ORD8399,2022-03-31,Europe,Furniture,33.38,-6.12,CUST902,2022,March
ORD2030,2023-08-24,Unknown,Office Supplies,203.72,1.64,CUST903,2023,August
ORD2041,2022-01-23,Europe,Office Supplies,367.85,-101.12,CUST903,2022,January
ORD4905,2023-06-02,Asia,Technology,189.08,2.18,CUST903,2023,June
ORD5663,2023-06-16,Europe,Furniture,398.47,-8.61,CUST903,2023,June
ORD1515,2022-09-10,Unknown,Technology,441.89,32.64,CUST904,2022,September
ORD1564,2022-08-21,Asia,Furniture,477.61,15.26,CUST904,2022,August
ORD1482,2022-04-10,USA,Office Supplies,447.81,-132.41,CUST377,2022,April
ORD4749,2023-06-09,USA,Furniture,447.87,-5.15,CUST558,2023,June
ORD1773,2022-09-25,USA,Technology,447.88,64.95,CUST580,2022,September
ORD5116,2023-01-17,Asia,Furniture,216.1,-24.1,CUST904,2023,January
ORD4231,2023-07-03,USA,Furniture,448.1,-25.05,CUST776,2023,July
ORD8246,2022-09-08,Asia,Office Supplies,122.85,-34.43,CUST904,2022,September
ORD1884,2023-09-15,Europe,Office Supplies,98.08,-5.55,CUST905,2023,September
ORD1897,2022-08-19,Europe,Technology,207.55,21.9,CUST905,2022,August
ORD3385,2023-11-03,Asia,Furniture,112.08,31.41,CUST905,2023,November
ORD3798,2023-10-26,USA,Furniture,448.17,-101.29,CUST339,2023,October
ORD3833,2023-04-17,Europe,Technology,127.17,-12.67,CUST905,2023,April
ORD5197,2023-12-02,Europe,Technology,172.73,-33.01,CUST905,2023,December
ORD7063,2023-03-31,USA,Technology,448.19,74.92,CUST637,2023,March
ORD5883,2023-03-01,Asia,Furniture,66.33,2.19,CUST905,2023,March
ORD7406,2022-06-03,USA,Furniture,448.24,-61.05,CUST137,2022,June
ORD8252,2022-02-26,Asia,Technology,337.78,-61.5,CUST905,2022,February
ORD4696,2022-04-11,USA,Technology,448.3,11.83,CUST801,2022,April
ORD4019,2022-07-09,USA,Furniture,448.46,107.18,CUST667,2022,July
ORD4317,2022-05-07,USA,Technology,448.7,14.34,CUST656,2022,May
ORD3689,2022-05-12,Asia,Technology,142.28,-13.1,CUST906,2022,May
ORD4342,2022-01-23,Europe,Furniture,54.58,-12.2,CUST906,2022,January
ORD4068,2023-10-08,USA,Technology,448.95,-131.45,CUST119,2023,October
ORD4523,2023-11-14,USA,Technology,449.1,97.61,CUST934,2023,November
ORD6827,2023-11-12,USA,Furniture,449.67,-82.1,CUST601,2023,November
ORD7472,2023-08-10,Europe,Technology,459.32,-136.66,CUST906,2023,August
ORD8655,2023-02-02,Europe,Technology,23.1,-3.02,CUST906,2023,February
ORD1592,2022-05-13,Asia,Furniture,407.17,-73.98,CUST907,2022,May
ORD3061,2023-03-30,Europe,Office Supplies,137.49,7.72,CUST907,2023,March
ORD4848,2022-03-31,Asia,Furniture,93.12,-14.73,CUST907,2022,March
ORD3534,2023-06-24,USA,Office Supplies,449.81,-121.55,CUST521,2023,June
ORD5749,2023-10-20,Unknown,Technology,382.78,-20.62,CUST907,2023,October
ORD6524,2023-08-22,Europe,Furniture,20.63,3.09,CUST907,2023,August
ORD7174,2022-11-30,Europe,Technology,171.98,0.23,CUST907,2022,November
ORD8336,2022-08-14,Asia,Furniture,341.5,-25.82,CUST907,2022,August
ORD1161,2023-07-28,Europe,Office Supplies,424.12,75.84,CUST908,2023,July
ORD1467,2022-02-16,Asia,Furniture,216.49,-38.88,CUST908,2022,February
ORD4457,2023-06-01,USA,Office Supplies,449.83,-95.74,CUST370,2023,June
ORD1975,2023-06-16,USA,Technology,449.86,55.73,CUST504,2023,June
ORD2790,2023-04-08,Europe,Technology,340.45,88.78,CUST908,2023,April
ORD2906,2023-06-04,Europe,Office Supplies,282.52,60.1,CUST908,2023,June
ORD4726,2022-11-25,USA,Technology,450.29,-57.19,CUST420,2022,November
ORD6252,2023-05-07,Europe,Office Supplies,246.95,-12.9,CUST908,2023,May
ORD6264,2022-09-07,Asia,Furniture,132.45,38.02,CUST908,2022,September
ORD8053,2023-01-15,USA,Technology,450.79,-112.65,CUST711,2023,January
ORD3223,2022-10-29,USA,Furniture,450.89,-58.59,CUST920,2022,October
ORD6121,2022-02-27,USA,Furniture,450.94,-134.49,CUST477,2022,February
ORD4705,2023-10-14,USA,Furniture,451.01,96.75,CUST785,2023,October
ORD2780,2023-03-01,USA,Office Supplies,451.1,104.8,CUST519,2023,March
ORD2122,2023-08-27,Asia,Furniture,177.8,-9.17,CUST909,2023,August
ORD3666,2022-03-07,USA,Technology,451.33,84.21,CUST767,2022,March
ORD1824,2022-07-14,USA,Technology,451.55,34.55,CUST841,2022,July
ORD3236,2023-10-10,USA,Office Supplies,451.71,22.96,CUST735,2023,October
ORD7963,2023-02-08,USA,Office Supplies,451.82,47.17,CUST630,2023,February
ORD7486,2023-05-07,USA,Technology,451.92,11.55,CUST178,2023,May
ORD6038,2023-01-28,USA,Furniture,452.05,19.77,CUST667,2023,January
ORD3329,2022-09-01,Asia,Office Supplies,191.67,29.93,CUST910,2022,September
ORD6007,2023-03-29,Europe,Furniture,168.48,-8.64,CUST910,2023,March
ORD7693,2022-10-11,USA,Office Supplies,452.35,-72.65,CUST947,2022,October
ORD2238,2022-09-21,USA,Furniture,452.47,106.73,CUST920,2022,September
ORD8693,2022-01-17,Unknown,Technology,370.06,109.64,CUST910,2022,January
ORD1697,2022-03-31,Asia,Technology,151.85,20.75,CUST911,2022,March
ORD3648,2022-05-16,USA,Technology,452.52,85.25,CUST825,2022,May
ORD4168,2023-06-11,Asia,Furniture,17.09,0.13,CUST911,2023,June
ORD4634,2023-02-16,Europe,Furniture,368.05,-20.04,CUST911,2023,February
ORD1794,2022-09-06,USA,Office Supplies,452.71,69.16,CUST732,2022,September
ORD5659,2022-03-23,Asia,Office Supplies,111.17,-26.85,CUST911,2022,March
ORD1452,2022-09-29,USA,Technology,453.02,-70.45,CUST780,2022,September
ORD5323,2023-02-18,USA,Technology,453.05,-60.86,CUST509,2023,February
ORD8951,2022-09-18,Unknown,Office Supplies,230.45,22.17,CUST911,2022,September
ORD1258,2023-04-18,Europe,Office Supplies,32.04,3.18,CUST912,2023,April
ORD1905,2022-01-25,Asia,Technology,78.57,8.33,CUST912,2022,January
ORD2110,2022-05-21,Asia,Furniture,490.32,116.05,CUST912,2022,May
ORD2710,2023-12-08,Asia,Furniture,411.66,63.6,CUST912,2023,December
ORD3065,2022-10-06,Asia,Office Supplies,36.25,9.73,CUST912,2022,October
ORD6040,2023-10-22,USA,Technology,453.31,5.59,CUST106,2023,October
ORD5408,2022-11-27,Europe,Office Supplies,333.34,98.61,CUST912,2022,November
ORD6697,2022-11-23,Europe,Furniture,457.97,35.35,CUST912,2022,November
ORD7890,2022-02-25,Europe,Technology,234.17,31.78,CUST912,2022,February
ORD8944,2023-12-02,Europe,Technology,101.04,-24.84,CUST912,2023,December
ORD1066,2023-07-16,Europe,Office Supplies,491.59,141.12,CUST913,2023,July
ORD1141,2023-11-22,Asia,Furniture,148.99,10.29,CUST913,2023,November
ORD1762,2022-02-03,Asia,Technology,50.21,2.89,CUST913,2022,February
ORD3590,2022-04-23,Asia,Office Supplies,46.63,3.68,CUST913,2022,April
ORD1523,2022-04-25,USA,Technology,453.4,-34.69,CUST401,2022,April
ORD3854,2022-06-10,Europe,Technology,281.71,-7.54,CUST913,2022,June
ORD3546,2023-01-03,USA,Office Supplies,453.54,-29.21,CUST412,2023,January
ORD2571,2023-01-30,Asia,Furniture,471.58,-12.74,CUST914,2023,January
ORD2623,2023-01-29,Europe,Furniture,306.86,-57.07,CUST914,2023,January
ORD3267,2023-07-02,Europe,Office Supplies,60.03,13.26,CUST914,2023,July
ORD5209,2023-04-28,Asia,Technology,303.43,-63.09,CUST914,2023,April
ORD5253,2023-05-04,Europe,Technology,482.55,129.19,CUST914,2023,May
ORD5646,2023-01-19,Asia,Office Supplies,57.02,2.01,CUST914,2023,January
ORD1551,2022-08-05,USA,Office Supplies,453.6,-60.69,CUST438,2022,August
ORD8031,2023-04-04,Asia,Office Supplies,312.34,-65.01,CUST914,2023,April
ORD8161,2023-06-10,Asia,Office Supplies,32.83,-8.02,CUST914,2023,June
ORD1795,2022-06-15,Europe,Furniture,286.46,10.9,CUST915,2022,June
ORD1867,2022-10-30,Asia,Office Supplies,416.61,56.28,CUST915,2022,October
ORD2421,2022-01-16,Asia,Technology,74.56,-6.69,CUST915,2022,January
ORD2484,2023-01-12,Europe,Technology,96.63,7.92,CUST915,2023,January
ORD2868,2023-12-15,Unknown,Furniture,11.5,-3.03,CUST915,2023,December
ORD3505,2023-08-04,Europe,Office Supplies,61.87,-13.09,CUST915,2023,August
ORD3957,2022-10-10,Europe,Furniture,429.52,128.7,CUST915,2022,October
ORD5693,2023-02-13,Europe,Technology,74.83,-13.04,CUST915,2023,February
ORD6068,2023-07-05,Asia,Furniture,206.25,-54.61,CUST915,2023,July
ORD6432,2023-05-06,Unknown,Technology,169.11,-37.61,CUST915,2023,May
ORD8660,2023-02-13,USA,Furniture,454.22,15.99,CUST332,2023,February
ORD3847,2023-08-22,Asia,Furniture,141.49,16.43,CUST916,2023,August
