OrderID,OrderDate,Region,Category,Sales,Profit,CustomerID
ORD7724,9/10/2023,USA,Furniture,396.43,-63.02,CUST649
ORD2583,8/16/2023,Asia,Technology,476.67,136.55,CUST814
ORD3173,6/1/2022,EU,Furniture,310.44,88.61,CUST814
ORD3419,1/15/2023,asia ,Technology,483.69,-15.88,CUST814
ORD3880,5/29/2023,USA,Furniture,397.09,9.45,CUST264
ORD2575,11/24/2022,US,Furniture,397.15,-60.88,CUST880
ORD4659,10/21/2022,,Technology,243.63,-0.46,CUST814
ORD6005,4/6/2022,asia ,Furniture,404.39,-114.13,CUST814
ORD7509,1/7/2022,USA,Technology,397.3,-13.1,CUST653
ORD7565,11/21/2023,USA,Furniture,181.9,29.87,
ORD8127,10/19/2023,Europe,Office Supplies,427.74,-13.56,CUST814
ORD4952,1/8/2022,USA,Technology,397.47,-101.55,CUST654
ORD1104,3/4/2022,asia ,Technology,90.43,-21.5,CUST815
ORD1410,11/1/2022,EU,Furniture,44.5,-9.62,CUST815
ORD1410,11/1/2022,EU,Furniture,44.5,-9.62,CUST815
ORD1480,1/23/2022,EU,Office Supplies,284.35,81.98,CUST815
ORD1481,6/6/2023,EU,Furniture,-428.71,-51.72,CUST815
ORD7012,11/4/2023,US,Furniture,397.53,-76.95,CUST264
ORD5838,12/10/2023,USA,Furniture,397.76,-67.28,CUST247
ORD2762,8/7/2023,Europe,Technology,405.78,-16.62,CUST815
ORD3184,6/16/2022,EU,Technology,219.5,52.46,CUST815
ORD3463,12/1/2023,asia ,Technology,150.99,-13.67,CUST815
ORD1994,6/17/2022,US,Technology,397.79,-52.68,CUST724
ORD5274,1/29/2022,US,Office Supplies,398.01,36.35,CUST995
ORD4515,12/2/2023,Asia,Furniture,127.59,-8.06,CUST815
ORD4670,9/11/2023,EU,Technology,253.55,-44.5,CUST815
ORD5111,6/21/2023,Europe,Office Supplies,369.69,-13.69,CUST815
ORD6251,1/5/2023,EU,Furniture,,-38.64,CUST815
ORD8545,7/6/2023,Asia,Furniture,150.65,-0.61,CUST815
ORD2490,11/20/2023,asia ,Office Supplies,372.69,-28.53,CUST816
ORD2682,8/15/2022,Europe,Furniture,,61.24,CUST816
ORD4213,11/20/2023,Asia,Furniture,317.59,74.55,CUST816
ORD4706,10/20/2022,Europe,Furniture,439.13,-74.83,CUST816
ORD1459,6/3/2022,US,Furniture,398.36,33.91,CUST181
ORD5456,3/4/2022,EU,Office Supplies,491.39,-121.76,CUST816
ORD2312,2/10/2022,,Furniture,330.81,21.65,CUST817
ORD2075,6/6/2023,USA,Technology,398.5,57.03,CUST164
ORD3944,3/13/2022,asia ,Furniture,284.01,-62.37,CUST817
ORD4775,1/13/2023,EU,Furniture,460.35,88.76,CUST817
ORD1640,10/15/2023,US,Office Supplies,398.75,-62.18,CUST522
ORD4566,9/22/2022,US,Furniture,399.04,93.05,CUST474
ORD7106,8/30/2023,Europe,Furniture,208.77,41.49,CUST817
ORD1447,4/28/2022,Asia,Furniture,252.71,2.01,CUST818
ORD1770,3/14/2023,asia ,Technology,43.32,-10.17,CUST818
ORD2123,1/13/2023,Europe,Technology,,16.27,CUST818
ORD3281,2/4/2023,asia ,Technology,79.24,-22.29,CUST818
ORD3939,4/21/2023,Europe,Furniture,91.6,16.7,CUST818
ORD4427,7/8/2023,Europe,Furniture,17.02,3.6,CUST818
ORD4464,4/27/2022,EU,Furniture,291.67,75.11,CUST818
ORD4794,5/16/2023,US,Office Supplies,399.09,36.7,CUST949
ORD6174,5/20/2022,Asia,Furniture,289.67,-57.53,CUST818
ORD7551,1/14/2023,Europe,Technology,,65.91,CUST818
ORD7632,12/23/2022,Asia,Furniture,449.95,56.89,CUST818
ORD7923,2/10/2022,Asia,Office Supplies,295.12,30.6,CUST818
ORD8090,10/9/2023,Europe,Furniture,47.65,5.53,CUST818
ORD7520,11/17/2023,USA,Technology,399.29,24.69,CUST600
ORD3026,5/25/2022,USA,Office Supplies,399.32,119.21,CUST667
ORD6620,8/16/2022,USA,Furniture,399.35,-65,CUST301
ORD4781,4/10/2023,EU,Furniture,,-30.75,CUST819
ORD1722,4/29/2022,USA,Furniture,399.5,3.73,CUST134
ORD5819,11/30/2023,Asia,Furniture,85.11,-3.81,CUST819
ORD6527,6/14/2023,Asia,Technology,53.03,-10.04,CUST819
ORD6739,12/21/2023,US,Office Supplies,399.6,-43.07,CUST989
ORD8567,4/28/2022,asia ,Furniture,413.01,-21.31,CUST819
ORD4645,1/12/2022,USA,Furniture,399.72,-47,CUST460
ORD2127,10/23/2022,Asia,Furniture,267.55,-13.4,CUST820
ORD2427,12/1/2022,Asia,Office Supplies,174.73,-30.82,CUST820
ORD2847,6/21/2023,Asia,Technology,437.76,38.4,CUST820
ORD5834,3/18/2023,USA,Office Supplies,399.74,106.79,CUST773
ORD3742,9/20/2023,Asia,Furniture,279.67,-72.72,CUST820
ORD3742,9/20/2023,Asia,Furniture,279.67,-72.72,CUST820
ORD3760,8/25/2023,Europe,Technology,,39.4,CUST820
ORD6028,11/19/2023,Asia,Technology,87.73,1.72,CUST820
ORD6206,1/6/2023,asia ,Technology,,-16.99,CUST820
ORD7984,5/11/2022,USA,Technology,399.77,-70.49,CUST538
ORD8446,3/25/2022,US,Technology,400.15,79.19,CUST560
ORD6014,12/21/2022,US,Office Supplies,400.17,-1.75,CUST587
ORD3802,9/10/2023,US,Office Supplies,400.49,67.72,CUST773
ORD1148,8/19/2022,EU,Furniture,,19.11,CUST821
ORD1719,8/30/2022,asia ,Technology,466.74,-45.41,CUST821
ORD2576,9/8/2022,Europe,Office Supplies,35.71,-7.45,CUST821
ORD2732,3/1/2022,Europe,Furniture,138.57,7.67,CUST821
ORD4379,1/23/2023,Europe,Furniture,89.4,-15.65,CUST821
ORD4746,9/9/2022,Europe,Office Supplies,407.3,-27.04,CUST821
ORD4789,6/24/2022,Asia,Furniture,394.22,-97.57,CUST821
ORD5139,5/20/2023,asia ,Office Supplies,39.36,-2.61,CUST821
ORD5989,1/13/2022,Europe,Technology,107.73,9.45,CUST821
ORD6728,11/9/2023,Europe,Office Supplies,221.86,-52.88,CUST821
ORD6738,9/3/2022,asia ,Furniture,266.75,43.74,CUST821
ORD8779,3/25/2022,EU,Furniture,,-42.63,CUST821
ORD2690,4/4/2023,asia ,Furniture,400.78,71.15,CUST822
ORD4785,5/17/2023,US,Office Supplies,400.65,62.63,CUST247
ORD4940,9/12/2023,asia ,Furniture,495.21,-63.67,CUST822
ORD4053,5/23/2022,US,Office Supplies,401.65,-3.12,CUST892
ORD5045,7/6/2023,USA,Furniture,401.67,-89.87,CUST131
ORD1738,1/20/2023,USA,Technology,402.3,99.1,CUST721
ORD5903,1/10/2023,Asia,Office Supplies,239.22,-5.06,CUST822
ORD4217,10/29/2022,USA,Technology,403.13,2.22,CUST852
ORD5966,2/19/2022,EU,Furniture,50.72,14.15,CUST822
ORD6817,1/31/2023,Asia,Office Supplies,36.2,-10.33,CUST822
ORD4851,12/28/2022,USA,Office Supplies,403.32,-115.46,CUST837
ORD8088,9/11/2023,Europe,Office Supplies,384.56,-105.59,CUST822
ORD8841,4/23/2023,Asia,Technology,178.12,-45.43,CUST822
ORD1397,4/2/2022,Asia,Furniture,152.06,-4.35,CUST823
ORD2454,6/11/2023,Europe,Furniture,423.33,-38.38,CUST823
ORD5626,5/20/2023,asia ,Technology,,-7.13,CUST823
ORD1302,12/21/2023,US,Office Supplies,403.61,28.4,CUST906
ORD7275,9/2/2023,Asia,Furniture,278.66,-33.41,CUST823
ORD7665,12/10/2023,Europe,Office Supplies,150.52,-1.29,CUST823
ORD8597,11/3/2022,Europe,Office Supplies,174.43,-45.66,CUST823
ORD8926,8/4/2023,asia ,Technology,288.76,67.61,CUST823
ORD2772,5/10/2023,Asia,Technology,446.55,41.02,CUST824
ORD3356,9/10/2022,Asia,Technology,,-34.77,CUST824
ORD5395,4/21/2022,Asia,Furniture,141.12,13.72,CUST824
ORD6714,10/23/2022,asia ,Office Supplies,,-67.1,CUST824
ORD7718,7/1/2022,USA,Technology,463.68,-70.19,
ORD7584,1/3/2023,Europe,Furniture,349.41,50.62,CUST824
ORD5692,2/17/2022,USA,Office Supplies,403.74,-104.64,CUST955
ORD1368,11/19/2022,Europe,Furniture,7.94,-0.37,CUST825
ORD2188,11/23/2022,asia ,Technology,445.3,96.05,CUST825
ORD3266,3/18/2023,Asia,Furniture,497.12,-38.18,CUST825
ORD7741,7/17/2022,US,Technology,115.53,-13.06,
ORD5592,7/14/2023,EU,Office Supplies,,41.22,CUST825
ORD5592,7/14/2023,EU,Office Supplies,,41.22,CUST825
ORD1685,10/18/2023,Europe,Technology,86.89,20.19,CUST826
ORD4906,4/3/2022,USA,Technology,403.94,-49.53,CUST135
ORD3458,6/22/2022,asia ,Furniture,,53.73,CUST826
ORD3458,6/22/2022,asia ,Furniture,,53.73,CUST826
ORD3434,4/2/2022,USA,Office Supplies,404.24,-57.77,CUST788
ORD4506,11/25/2022,US,Technology,405.12,78.48,CUST519
ORD5145,4/12/2022,asia ,Furniture,306.58,13.49,CUST826
ORD6662,10/27/2022,,Furniture,429.1,-45.95,CUST826
ORD8427,6/23/2023,asia ,Technology,392.76,-18.82,CUST826
ORD8427,6/23/2023,asia ,Technology,392.76,-18.82,CUST826
ORD1857,2/17/2022,Europe,Office Supplies,367.8,-61.86,CUST827
ORD2506,7/6/2022,Europe,Technology,17.39,-1.59,CUST827
ORD3219,6/16/2022,EU,Office Supplies,48.68,-4.68,CUST827
ORD4037,9/29/2022,Europe,Office Supplies,11.81,0,CUST827
ORD4087,2/28/2023,Asia,Furniture,389.8,-99.43,CUST827
ORD6337,8/25/2022,Asia,Office Supplies,415.19,-19.67,CUST827
ORD5905,2/12/2022,USA,Technology,405.31,-40.73,CUST654
ORD8123,6/30/2023,asia ,Office Supplies,455.07,-28.98,CUST827
ORD8586,7/2/2023,EU,Technology,286.48,70.69,CUST827
ORD8636,11/10/2023,Europe,Office Supplies,177.08,4.97,CUST827
ORD8636,11/10/2023,Europe,Office Supplies,177.08,4.97,CUST827
ORD2628,7/5/2023,USA,Office Supplies,405.33,9.37,CUST713
ORD4334,7/7/2022,US,Technology,405.67,-51.74,CUST395
ORD1134,5/18/2023,asia ,Furniture,358.79,61.76,CUST828
ORD2385,8/17/2022,EU,Furniture,287.27,50.15,CUST828
ORD2474,8/31/2023,Europe,Office Supplies,299.68,-10.1,CUST828
ORD3224,6/15/2023,Asia,Furniture,453.73,46.14,CUST828
ORD3604,12/26/2022,asia ,Furniture,273.39,21.3,CUST828
ORD7746,11/25/2023,USA,Office Supplies,376.26,-16.33,
ORD4314,8/1/2022,asia ,Technology,351.65,42.18,CUST828
ORD4831,4/16/2023,Europe,Office Supplies,349.44,-15.48,CUST828
ORD5565,11/10/2023,asia ,Office Supplies,459.74,-57.61,CUST828
ORD6352,4/18/2022,,Office Supplies,300.66,73.75,CUST828
ORD6929,8/20/2022,Europe,Technology,364.62,-52.01,CUST828
ORD7759,7/31/2022,US,Technology,,3.36,
ORD3053,11/20/2022,USA,Office Supplies,406.01,98.17,CUST514
ORD6812,10/23/2023,USA,Office Supplies,406.24,-76.23,CUST245
ORD8330,11/25/2023,US,Office Supplies,406.33,-54.18,CUST713
ORD6945,8/23/2023,EU,Office Supplies,78.3,1.89,CUST829
ORD7034,10/20/2023,Europe,Technology,320.04,-94.65,CUST829
ORD7295,3/26/2022,asia ,Technology,,73.1,CUST829
ORD3424,8/19/2022,USA,Office Supplies,406.5,-6.69,CUST109
ORD3556,8/13/2023,Europe,Technology,435.46,-118.51,CUST830
ORD3682,1/12/2023,Europe,Technology,127.61,-22.32,CUST830
ORD5067,1/2/2023,Asia,Furniture,232.89,-35.18,CUST830
ORD5613,9/8/2022,Europe,Technology,276.1,-16.39,CUST830
ORD7717,10/20/2023,Europe,Technology,151.86,11.05,CUST830
ORD8453,2/6/2022,asia ,Technology,154.94,-1.56,CUST830
ORD2598,8/4/2022,EU,Office Supplies,265.57,-29.79,CUST831
ORD3242,10/4/2023,EU,Office Supplies,114.43,-2.11,CUST831
ORD5557,10/12/2023,USA,Office Supplies,406.51,101.37,CUST996
ORD3593,8/10/2022,Europe,Furniture,316.76,22.62,CUST831
ORD3980,6/11/2022,Asia,Technology,385.03,-109.53,CUST831
ORD4654,3/17/2023,Europe,Technology,412.36,-26.04,CUST831
ORD6207,5/19/2022,Asia,Furniture,134.56,-17.21,CUST831
ORD6399,8/27/2022,EU,Furniture,327.54,2.07,CUST831
ORD6636,1/30/2022,asia ,Technology,149.47,-29.09,CUST831
ORD3412,2/4/2023,Asia,Furniture,424.26,-95.07,CUST832
ORD3627,2/13/2022,Asia,Furniture,180.47,5.52,CUST832
ORD5430,12/22/2023,EU,Office Supplies,236.45,-57.62,CUST832
ORD5561,8/22/2022,Asia,Technology,,5.87,CUST832
ORD5987,2/24/2023,EU,Technology,276.62,-40.21,CUST832
ORD2873,12/19/2022,USA,Furniture,406.85,46.44,CUST290
ORD6685,7/13/2022,Asia,Office Supplies,322.97,-28.05,CUST832
ORD8519,3/12/2022,EU,Office Supplies,158.58,-17.35,CUST832
ORD8770,1/2/2023,Europe,Furniture,35.59,-10.13,CUST832
ORD1106,5/14/2023,EU,Technology,243.83,-72.32,CUST833
ORD1546,2/6/2022,EU,Furniture,69.94,-15.13,CUST833
ORD4047,1/1/2022,Europe,Furniture,257.39,34.66,CUST833
ORD1775,8/24/2022,US,Office Supplies,407.16,15.23,CUST723
ORD8126,9/26/2023,Asia,Office Supplies,352.66,0.95,CUST833
ORD8953,5/3/2022,Asia,Office Supplies,208.32,-55.94,CUST833
ORD1033,2/28/2022,Asia,Office Supplies,479.6,-100.01,CUST834
ORD1276,8/21/2022,asia ,Furniture,454.68,-81.13,CUST834
ORD1357,12/1/2023,Asia,Technology,473.82,61.6,CUST834
ORD1593,6/12/2022,asia ,Technology,373.17,-82.94,CUST834
ORD1899,4/19/2023,asia ,Office Supplies,5.42,-0.47,CUST834
ORD3677,7/28/2022,Europe,Office Supplies,15.9,4.14,CUST834
ORD4090,9/6/2023,EU,Office Supplies,368.39,-26.98,CUST834
ORD6386,12/3/2023,asia ,Technology,446,-41.94,CUST834
ORD8291,10/17/2023,,Office Supplies,52.5,7.01,CUST834
ORD8496,2/27/2022,Europe,Furniture,487.61,133.94,CUST834
ORD4681,9/16/2023,EU,Technology,164.35,2.83,CUST835
ORD3628,4/6/2023,USA,Technology,407.41,-95.07,CUST838
ORD6048,7/30/2022,Europe,Technology,16.05,-1.26,CUST835
ORD6526,8/13/2022,EU,Furniture,286.56,31.27,CUST835
ORD6651,3/17/2023,Europe,Technology,58.55,11.79,CUST835
ORD1577,1/25/2022,USA,Office Supplies,407.51,17,CUST779
ORD7609,12/18/2022,asia ,Technology,9.45,-2.13,CUST835
ORD1369,11/17/2023,EU,Office Supplies,111.67,-27,CUST836
ORD1250,5/27/2022,US,Furniture,407.81,64.73,CUST766
ORD3800,12/26/2023,EU,Furniture,376.68,100.36,CUST836
ORD4360,5/28/2022,asia ,Technology,77.35,11.14,CUST836
ORD5002,11/6/2023,US,Office Supplies,407.89,-54.54,CUST601
ORD3668,1/13/2022,USA,Furniture,408.04,48.6,CUST708
ORD7695,4/15/2022,Europe,Furniture,56.86,-8.08,CUST836
ORD7813,10/21/2023,Asia,Office Supplies,377.19,-5.16,CUST836
ORD8356,1/12/2023,,Furniture,336.7,-61.82,CUST836
ORD1599,3/15/2022,EU,Furniture,130.71,36.74,CUST837
ORD6012,5/8/2022,US,Technology,408.18,-58.44,CUST336
ORD8601,2/26/2022,USA,Furniture,408.67,-81.19,CUST901
ORD4960,7/6/2022,asia ,Furniture,196.55,-40.76,CUST837
ORD8887,9/29/2023,Europe,Furniture,299.96,66.86,CUST837
ORD1746,7/19/2023,Europe,Furniture,417.2,14.29,CUST838
ORD1788,11/2/2022,Asia,Furniture,190.12,-15.04,CUST838
ORD1269,10/31/2022,USA,Office Supplies,408.72,81.92,CUST910
ORD7086,2/27/2023,US,Furniture,408.8,53.6,CUST897
ORD3126,10/18/2022,Europe,Office Supplies,455.23,-107.86,CUST838
ORD2480,11/28/2023,US,Technology,408.98,-37.2,CUST591
ORD4903,8/11/2022,EU,Office Supplies,322.82,95.31,CUST838
ORD5003,9/3/2023,asia ,Furniture,261.61,36.64,CUST838
ORD7629,11/6/2022,asia ,Furniture,216.71,-23.37,CUST838
ORD7823,5/9/2022,Asia,Technology,-433.09,23.89,CUST838
ORD3418,12/25/2022,USA,Office Supplies,409.26,-44.54,CUST661
ORD8640,4/24/2023,USA,Furniture,409.53,-98.41,CUST410
ORD1914,4/21/2022,Asia,Office Supplies,193.84,-32.64,CUST839
ORD2093,4/5/2022,Europe,Furniture,114.39,-7.12,CUST839
ORD3291,9/22/2023,Europe,Technology,163.45,23.19,CUST839
ORD5614,1/22/2023,,Furniture,357.06,-42.18,CUST839
ORD6266,9/22/2023,EU,Technology,143.98,27.83,CUST839
ORD7007,3/17/2023,EU,Technology,376.73,-22.05,CUST839
ORD1943,10/26/2023,Europe,Technology,,-82.89,CUST840
ORD4934,10/1/2022,US,Furniture,409.56,-48.53,CUST112
ORD3050,8/12/2023,Asia,Furniture,274.29,58.57,CUST840
ORD3192,7/15/2023,Europe,Furniture,495.39,56.6,CUST840
ORD6250,12/21/2023,US,Technology,409.64,-1.34,CUST170
ORD4847,7/25/2023,EU,Furniture,129.62,8.84,CUST840
ORD8168,1/20/2022,USA,Technology,409.85,8.62,CUST931
ORD6126,11/24/2022,EU,Office Supplies,183.72,7.96,CUST840
ORD7824,3/14/2023,Asia,Technology,429.38,58.1,CUST840
ORD5235,5/4/2022,US,Furniture,410.38,-94.58,CUST328
ORD1386,6/9/2023,Europe,Office Supplies,214.51,-9.33,CUST841
ORD5235,5/4/2022,US,Furniture,410.38,-94.58,CUST328
ORD7700,11/14/2022,USA,Furniture,410.84,99.52,CUST228
ORD2462,5/8/2023,asia ,Technology,150.49,5.13,CUST841
ORD3541,6/4/2023,Europe,Office Supplies,445.55,106.07,CUST841
ORD4367,4/20/2023,EU,Technology,227.13,-17.63,CUST841
ORD5510,5/17/2022,EU,Office Supplies,303.3,-5.87,CUST841
ORD5694,5/16/2022,Asia,Office Supplies,385.82,-113.88,CUST841
ORD8114,7/1/2023,US,Furniture,410.85,-0.55,CUST543
ORD6970,6/22/2023,asia ,Technology,382.52,104.29,CUST841
ORD8686,1/15/2023,USA,Furniture,411.04,-85.58,CUST187
ORD8450,6/12/2023,US,Office Supplies,411.65,65.56,CUST938
ORD1768,9/7/2022,Asia,Furniture,466.81,-52.87,CUST842
ORD2083,1/15/2022,Asia,Furniture,8.53,-0.44,CUST842
ORD5632,9/22/2023,Asia,Furniture,349.85,22.24,CUST842
ORD5911,6/15/2022,EU,Technology,15.71,1.73,CUST842
ORD5478,1/21/2022,US,Technology,411.67,-41.34,CUST747
ORD7281,9/30/2023,EU,Office Supplies,121.55,19.03,CUST842
ORD1286,9/20/2023,EU,Office Supplies,490.97,117.69,CUST843
ORD1979,1/1/2022,Asia,Furniture,163.01,-35.17,CUST843
ORD3063,8/17/2023,,Technology,387.25,-25.43,CUST843
ORD4065,7/26/2022,US,Furniture,411.69,-82.83,CUST291
ORD7393,6/26/2023,US,Furniture,412.31,113.74,CUST601
ORD5707,12/5/2023,USA,Technology,412.67,-61.78,CUST762
ORD6298,8/24/2023,asia ,Furniture,-326,-38.05,CUST843
ORD7026,7/8/2022,EU,Office Supplies,121.46,1.92,CUST843
ORD8401,3/22/2023,Europe,Office Supplies,189.11,-26.43,CUST843
ORD2320,9/21/2023,Asia,Office Supplies,224.97,34.16,CUST844
ORD7255,8/21/2022,USA,Technology,412.84,81.48,CUST317
ORD2874,11/28/2022,EU,Technology,,-6.73,CUST844
ORD4005,1/12/2023,Europe,Office Supplies,475.95,-63.3,CUST844
ORD4163,11/28/2022,EU,Furniture,222.82,43.57,CUST844
ORD4981,9/5/2023,Europe,Technology,205.34,-26.33,CUST844
ORD5136,4/25/2023,asia ,Office Supplies,270.33,40.81,CUST844
ORD5255,12/27/2023,EU,Furniture,297.03,-77.81,CUST844
ORD5361,2/24/2023,Europe,Furniture,312.05,16.86,CUST844
ORD6997,11/16/2022,US,Office Supplies,413.04,-47.42,CUST621
ORD2297,10/5/2022,Europe,Technology,-327.9,-75.95,CUST845
ORD2322,1/27/2022,EU,Technology,184,-20.95,CUST845
ORD3935,9/25/2022,Europe,Office Supplies,151.45,-41.48,CUST845
ORD6997,11/16/2022,US,Office Supplies,413.04,-47.42,CUST621
ORD4790,11/5/2023,Europe,Office Supplies,209.37,61.41,CUST845
ORD5187,6/28/2023,Asia,Furniture,295.05,-6.22,CUST845
ORD2145,3/12/2023,asia ,Office Supplies,45.39,7,CUST846
ORD8331,10/11/2022,USA,Furniture,413.17,25.71,CUST134
ORD3364,3/12/2023,Europe,Office Supplies,389.56,90.84,CUST846
ORD1553,3/3/2022,US,Furniture,413.19,91.62,CUST475
ORD4959,8/16/2023,asia ,Office Supplies,404.97,8.63,CUST846
ORD4021,11/6/2023,US,Technology,413.34,48.36,CUST488
ORD1273,2/6/2022,Europe,Technology,,-42.98,CUST847
ORD1684,9/16/2022,asia ,Office Supplies,468.98,-122.6,CUST847
ORD3842,11/10/2022,EU,Office Supplies,320.83,15.76,CUST847
ORD4684,2/25/2023,asia ,Furniture,435.15,110.13,CUST847
ORD4949,6/4/2023,Europe,Furniture,419.1,68.67,CUST847
ORD7579,3/22/2023,US,Furniture,414.01,-39.07,CUST937
ORD5150,5/4/2023,Asia,Furniture,31.31,1.88,CUST847
ORD5150,5/4/2023,Asia,Furniture,31.31,1.88,CUST847
ORD4541,4/23/2022,US,Furniture,414.19,-101.18,CUST347
ORD6616,5/4/2022,EU,Office Supplies,328.17,-16.15,CUST847
ORD7325,10/11/2023,,Office Supplies,254.99,73.62,CUST847
ORD8441,12/9/2023,Asia,Furniture,448.37,18.19,CUST847
ORD4541,4/23/2022,US,Furniture,414.19,-101.18,CUST347
ORD8946,8/18/2022,Asia,Technology,481.08,-86.45,CUST847
ORD1569,1/19/2023,US,Office Supplies,414.37,-3.14,CUST436
ORD8152,11/5/2022,US,Technology,414.39,19.81,CUST315
ORD2928,3/7/2022,Asia,Office Supplies,30.82,-3.03,CUST848
ORD3970,6/28/2023,EU,Office Supplies,66.93,-6.18,CUST848
ORD4328,9/3/2023,Asia,Furniture,147.97,-12.53,CUST848
ORD3349,11/6/2023,USA,Technology,414.45,-35.06,CUST866
ORD5672,7/28/2023,EU,Furniture,79.18,9.69,CUST848
ORD7088,2/9/2023,,Furniture,127.3,22.11,CUST848
ORD6552,1/10/2023,US,Office Supplies,415.02,-10.68,CUST458
ORD7886,9/19/2023,Asia,Furniture,159.88,-30.57,CUST848
ORD8628,6/6/2023,asia ,Office Supplies,-278.87,-17.89,CUST848
ORD1008,5/2/2022,Europe,Furniture,454.65,-6.18,CUST849
ORD7817,5/5/2022,US,Furniture,415.04,120.18,CUST413
ORD3302,6/10/2022,Asia,Furniture,122.06,-22.17,CUST849
ORD3626,3/29/2022,Europe,Office Supplies,248.27,42.54,CUST849
ORD3860,8/21/2023,EU,Technology,461.82,15.6,CUST849
ORD4210,5/22/2022,Europe,Furniture,329.98,84.5,CUST849
ORD8554,7/3/2022,US,Furniture,415.14,-80.03,CUST263
ORD2999,3/3/2023,USA,Furniture,415.18,-64.76,CUST453
ORD8503,6/20/2022,Asia,Furniture,207.31,-25.58,CUST849
ORD8766,12/14/2022,asia ,Office Supplies,474.09,-82.62,CUST849
ORD2482,3/16/2023,USA,Furniture,415.23,99.01,CUST157
ORD2805,7/13/2022,asia ,Office Supplies,,-3.13,CUST850
ORD4572,12/21/2022,asia ,Technology,467.11,89.76,CUST850
ORD6413,8/5/2022,asia ,Office Supplies,456.46,-26.88,CUST850
ORD7222,4/26/2023,Europe,Technology,185.6,-6.05,CUST850
ORD6057,12/11/2022,US,Furniture,415.6,-102.78,CUST155
ORD1156,8/31/2022,Europe,Technology,469.21,85.41,CUST851
ORD1938,5/31/2023,Asia,Office Supplies,400.07,65.94,CUST851
ORD6854,8/24/2023,USA,Office Supplies,415.92,-20.25,CUST390
ORD3108,2/11/2023,EU,Technology,179.82,1.42,CUST851
ORD5399,7/29/2023,US,Office Supplies,415.95,-14.15,CUST624
ORD5179,3/17/2022,Asia,Office Supplies,243.94,47.83,CUST851
ORD5236,4/23/2022,Europe,Furniture,66.83,1.7,CUST851
ORD6078,3/27/2023,Asia,Office Supplies,387.89,-16.93,CUST851
ORD7673,11/5/2023,asia ,Office Supplies,296.92,33.4,CUST851
ORD1757,11/16/2023,EU,Technology,287.53,-76.81,CUST852
ORD1869,2/25/2022,EU,Office Supplies,350.01,89.97,CUST852
ORD2150,9/1/2022,,Technology,467.37,27.81,CUST852
ORD2895,10/22/2022,Europe,Technology,146.61,20.36,CUST852
ORD2895,10/22/2022,Europe,Technology,146.61,20.36,CUST852
ORD3426,3/4/2022,EU,Furniture,358.07,54.87,CUST852
ORD5611,6/20/2022,USA,Office Supplies,416.09,-124.05,CUST408
ORD3512,5/20/2023,US,Technology,416.23,82.37,CUST826
ORD2965,1/2/2023,US,Office Supplies,416.37,-68.86,CUST702
ORD6235,4/15/2022,asia ,Technology,290.6,-50.37,CUST852
ORD3355,6/21/2023,US,Technology,416.53,-97.74,CUST523
ORD6666,8/30/2023,EU,Furniture,89.71,10.19,CUST852
ORD7159,3/8/2022,asia ,Technology,488.6,-124.4,CUST852
ORD7719,5/14/2023,Asia,Technology,217.42,52.61,CUST852
ORD1267,7/26/2023,EU,Technology,321.68,-59.36,CUST853
ORD1879,6/10/2023,US,Technology,417.08,114.27,CUST615
ORD3437,8/21/2023,EU,Office Supplies,20.16,-0.57,CUST853
ORD3745,10/30/2022,Europe,Technology,167.25,-39.49,CUST853
ORD4268,12/28/2023,EU,Technology,39.3,0.64,CUST853
ORD5835,12/21/2022,US,Furniture,417.08,-28.71,CUST186
ORD4636,2/12/2023,asia ,Furniture,-298.71,-50.89,CUST853
ORD5352,10/11/2022,EU,Technology,178.72,39.48,CUST853
ORD5381,8/28/2023,EU,Office Supplies,43.47,-10.87,CUST853
ORD5603,11/1/2022,asia ,Technology,92.09,7.75,CUST853
ORD6962,12/14/2022,EU,Office Supplies,26.45,-6.37,CUST853
ORD4961,8/19/2023,US,Office Supplies,417.68,-83.26,CUST614
ORD2241,3/29/2022,EU,Technology,323.36,-55.58,CUST854
ORD5148,7/17/2023,US,Office Supplies,417.78,-9.98,CUST989
ORD2328,3/31/2023,asia ,Technology,284.13,-63.71,CUST854
ORD3494,4/7/2022,Europe,Office Supplies,372.96,-102.85,CUST854
ORD2487,12/6/2022,USA,Office Supplies,417.85,82.43,CUST396
ORD5005,12/25/2022,EU,Office Supplies,166.35,5.19,CUST854
ORD5596,10/22/2022,Asia,Office Supplies,24.92,-7.27,CUST854
ORD2524,11/6/2022,EU,Furniture,138.25,-18.91,CUST855
ORD3891,8/11/2023,asia ,Furniture,415.33,124.2,CUST855
ORD5436,1/4/2023,asia ,Technology,436.85,-4.05,CUST855
ORD5608,7/12/2022,asia ,Furniture,57.41,5.04,CUST855
ORD6267,3/14/2022,asia ,Office Supplies,65.83,10.61,CUST855
ORD7194,4/10/2023,Asia,Technology,23.23,4.59,CUST855
ORD1982,11/16/2022,asia ,Office Supplies,428.89,-15.21,CUST856
ORD2489,7/31/2023,EU,Technology,180.46,17.1,CUST856
ORD2557,9/24/2022,asia ,Office Supplies,238.41,14.33,CUST856
ORD3247,5/29/2022,Europe,Furniture,84.38,-6.01,CUST856
ORD5000,9/21/2023,US,Furniture,418.12,-44.52,CUST847
ORD6954,9/17/2022,EU,Technology,-356,98.19,CUST856
